69.3	470.1	37.9	41.0	track
68.7	470.4	38.5	40.5	track
67.4	470.3	39.1	40.9	track
67.5	470.6	38.6	40.2	track
67.1	469.9	38.4	41.4	track
67.0	470.5	38.5	40.1	track
66.5	470.0	38.6	41.0	track
65.2	471.6	40.0	39.7	track
65.6	471.0	39.0	40.6	track
65.1	470.8	39.2	41.0	track
65.8	470.4	37.8	40.6	track
64.0	470.7	39.6	40.7	track
65.4	470.0	38.2	40.3	track
62.5	470.2	40.3	40.7	track
63.6	470.1	38.3	40.7	track
63.5	471.2	38.2	40.0	track
62.4	470.7	39.8	39.8	track
62.9	469.9	38.9	40.5	track
61.6	469.7	39.3	41.3	track
61.6	471.7	39.9	39.5	track
60.9	470.5	40.3	40.0	track
60.9	470.0	38.8	41.0	track
60.5	471.3	39.7	39.2	track
60.4	470.2	40.0	39.3	track
59.8	470.5	39.1	40.7	track
60.1	470.2	39.9	39.1	track
59.0	468.3	39.2	42.9	track
59.6	470.1	39.4	40.1	track
58.2	468.9	40.3	40.7	track
59.1	468.5	38.7	41.1	track
57.3	468.2	39.6	42.1	track
58.3	468.8	40.1	40.9	track
58.6	468.5	39.1	41.6	track
58.0	467.8	39.5	42.2	track
58.5	467.4	38.5	42.2	track
58.1	467.7	38.6	42.8	track
58.0	467.4	39.8	40.4	track
58.0	467.0	39.1	42.7	track
56.6	467.0	39.7	42.7	track
57.6	466.7	39.2	41.3	track
56.7	465.3	39.5	43.9	track
57.5	465.8	39.1	42.1	track
55.7	466.0	40.5	42.8	track
57.3	465.4	40.0	41.4	track
55.1	464.3	41.1	44.0	track
57.5	464.5	39.2	42.7	track
55.3	464.5	40.5	43.7	track
56.8	464.4	39.3	42.5	track
55.3	463.6	40.5	44.1	track
55.9	464.5	39.5	42.6	track
52.9	463.4	42.6	43.3	track
55.9	463.6	39.3	43.0	track
53.9	463.1	41.0	43.6	track
54.9	463.9	40.1	42.2	track
52.2	463.2	42.1	42.5	track
54.2	464.5	40.8	42.0	track
53.3	462.7	40.1	45.4	track
55.2	462.7	38.9	43.3	track
53.3	461.9	40.2	45.5	track
55.1	461.7	38.8	44.3	track
53.7	461.9	39.3	45.9	track
54.3	461.9	39.5	43.9	track
50.8	463.2	41.1	44.0	track
53.2	461.5	40.0	43.9	track
52.6	462.8	40.2	44.0	track
52.7	461.8	39.6	45.4	track
51.1	462.6	40.4	45.1	track
52.7	461.5	39.7	43.5	track
51.6	461.2	39.9	45.8	track
52.0	461.0	39.6	45.2	track
50.9	460.6	40.4	46.1	track
51.0	461.7	39.2	45.7	track
50.2	461.2	41.1	43.9	track
50.9	461.4	39.7	45.7	track
50.3	460.8	41.1	44.5	track
49.9	461.8	40.2	44.9	track
49.3	461.3	40.9	44.5	track
49.1	460.5	40.8	45.6	track
49.1	460.7	40.9	44.5	track
49.5	461.8	40.6	44.8	track
49.0	460.7	41.7	43.7	track
48.8	461.5	41.0	44.4	track
47.4	460.7	41.7	45.5	track
48.4	460.4	41.2	44.0	track
48.2	460.4	41.4	45.3	track
47.2	460.5	42.0	45.3	track
47.6	459.4	41.2	45.5	track
47.8	461.0	41.0	44.7	track
47.1	460.6	41.8	45.1	track
46.9	460.4	41.8	44.7	track
46.3	460.3	42.2	44.5	track
46.3	459.4	42.7	44.3	track
46.5	460.6	41.7	44.8	track
45.5	459.9	42.1	46.1	track
46.1	460.1	42.0	44.6	track
45.4	460.3	42.5	45.2	track
45.0	459.9	43.1	44.7	track
44.9	459.7	42.5	46.2	track
45.7	460.0	42.7	43.5	track
42.7	460.1	44.4	45.4	track
45.0	459.5	42.6	43.7	track
43.1	457.9	42.5	47.5	track
43.7	458.6	43.3	44.9	track
43.2	458.4	42.7	46.2	track
42.8	459.4	42.3	46.1	track
43.6	458.7	42.6	44.7	track
42.6	458.2	43.1	45.9	track
42.2	458.8	43.0	45.8	track
42.0	458.5	43.2	45.1	track
41.6	458.1	43.5	45.6	track
42.0	459.6	42.6	45.4	track
41.6	459.3	43.2	44.9	track
40.5	458.8	43.5	46.6	track
39.6	459.2	43.3	46.7	track
39.3	460.8	41.1	46.5	track
37.5	463.1	40.7	45.2	track
31.1	466.5	44.6	45.2	track
31.5	471.8	41.7	45.9	track
26.1	476.6	42.5	45.0	track
25.1	482.9	41.3	44.9	track
20.8	487.1	41.7	46.2	track
18.3	492.4	41.4	47.3	track
15.9	497.6	41.3	47.8	track
12.9	502.7	41.0	47.7	track
11.8	509.4	42.6	46.4	track
9.3	514.8	43.1	45.5	track
